,time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
6642,100500.0,33.0,1.4591417477568165,17.33,2.05,17.5,4.77,2
6643,100750.0,36.0,1.4591417477568165,13.5,1.5,21.5,0.5,2
6644,101000.0,33.67,3.86,19.0,2.94,21.0,2.55,2
6645,101250.0,38.0,1.41,16.67,1.25,20.25,1.3,2
6646,101500.0,40.0,2.92,15.33,1.7,20.5,3.2,2
6647,101750.0,42.0,2.12,13.25,3.19,19.75,7.12,2
6648,102000.0,35.25,2.49,16.0,0.82,12.5,9.34,2
6649,102250.0,35.25,1.3,14.5,1.5,21.5,0.5,2
6650,102500.0,36.25,0.83,22.0,1.58,19.25,1.79,2
6651,102750.0,29.25,6.5,17.5,2.69,20.25,1.3,2
6652,103000.0,38.5,2.5,14.67,2.62,23.25,1.3,2
6653,103250.0,40.75,1.48,15.5,2.6,18.0,2.12,2
6654,103500.0,36.5,0.87,23.0,1.0,19.0,3.74,2
6655,103750.0,35.75,0.43,19.0,1.58,18.5,2.6,2
6656,104000.0,37.0,1.41,20.33,1.7,20.0,4.0,2
6657,104250.0,35.25,3.77,15.33,3.4,21.0,2.74,2
6658,104500.0,36.33,0.47,14.67,4.5,23.0,1.0,2
6659,104750.0,41.5,1.5,13.67,1.25,22.0,1.87,2
6660,105000.0,39.25,2.17,17.33,0.94,16.0,5.66,2
6661,105250.0,36.0,1.4591417477568165,18.5,2.96,17.67,2.49,2
6662,105500.0,31.5,6.18,15.5,4.61,21.25,1.79,2
6663,105750.0,37.0,2.74,20.0,3.56,21.75,1.64,2
6664,106000.0,36.0,3.0,13.75,6.22,22.0,1.22,2
6665,106250.0,41.25,3.03,15.67,0.94,17.5,4.03,2
6666,106500.0,36.25,0.43,18.0,4.24,22.67,2.36,2
6667,106750.0,36.0,1.4591417477568165,20.5,2.06,17.33,2.05,2
6668,107000.0,35.0,1.41,19.75,1.64,22.0,2.16,2
6669,107250.0,32.25,5.54,21.0,1.22,21.5,2.5,2
6670,107500.0,38.0,3.56,15.0,3.74,22.75,1.09,2
6671,107750.0,39.75,2.59,14.0,2.55,21.0,5.24,2
6672,108000.0,40.5,3.2,14.33,2.05,19.67,4.19,2
6673,108250.0,35.75,0.43,19.6,2.73,15.8,4.71,2
6674,108500.0,35.0,1.73,15.67,1.25,19.67,1.25,2
6675,108750.0,36.0,4.74,18.5,1.5,18.5,1.66,2
6676,109000.0,37.0,3.56,15.25,4.71,19.0,2.94,2
6677,109250.0,36.0,1.4591417477568165,15.67,4.5,21.25,0.43,2
6678,109500.0,40.0,1.0,11.25,3.96,21.25,0.43,2
6679,109750.0,41.25,1.3,13.0,2.24,20.0,2.12,2
6680,110000.0,36.6,1.2,20.8,2.48,17.75,5.07,2
6681,110250.0,35.0,1.41,18.0,1.502217960556055,20.0,0.82,2
6682,110500.0,30.8,3.54,19.6,1.62,21.0,3.08,2
6683,110750.0,38.67,1.89,11.33,4.03,21.75,1.3,2
6684,111000.0,40.25,2.59,13.67,0.94,23.0,2.35,2
6685,111250.0,41.0,3.24,14.0,1.58,16.5,8.17,2
6686,111500.0,35.75,0.83,19.25,2.49,14.5,6.5,2
6687,111750.0,34.5,1.5,14.25,3.9,21.25,2.28,2
6688,112000.0,33.75,4.32,17.25,4.15,22.5,1.5,2
6689,112250.0,39.0,2.12,15.5,3.77,22.0,2.12,2
6690,112500.0,42.0,2.12,14.0,0.82,23.0,0.82,2
6691,112750.0,38.25,2.28,13.5,3.35,20.25,1.92,2
6692,113000.0,34.5,1.5,22.33,1.25,16.33,4.11,2
6693,113250.0,36.0,1.4591417477568165,17.0,1.1,20.0,4.64,2
6694,113500.0,34.75,5.76,15.75,6.98,19.75,0.43,2
6695,113750.0,38.75,1.79,15.0,2.74,20.5,3.35,2
6696,114000.0,40.25,1.79,15.25,0.43,23.25,1.3,2
6697,114250.0,42.67,2.62,12.0,2.45,20.75,3.27,2
6698,114500.0,35.67,0.47,20.5,2.5,20.67,1.89,2
6699,114750.0,35.75,0.43,15.25,2.38,18.0,3.67,2
6700,115000.0,29.0,7.25,19.25,1.3,19.5,2.6,2
6701,115250.0,36.25,3.9,14.67,4.11,21.5,1.5,2
6702,115500.0,39.25,2.17,16.33,3.09,23.5,0.87,2
6703,115750.0,42.0,2.55,11.25,2.86,21.25,2.77,2
6704,116000.0,35.5,1.5,21.0,3.67,18.0,2.55,2
6705,116250.0,36.25,2.17,16.5,1.12,15.33,5.31,2
6706,116500.0,37.5,3.2,19.0,2.45,20.25,2.86,2
6707,116750.0,38.25,1.92,16.67,4.19,21.0,2.16,2
6708,117000.0,42.33,1.25,11.0,3.74,21.67,0.94,2
6709,117250.0,34.5,4.39,12.33,2.05,14.25,7.79,2
6710,117500.0,34.5,1.5,21.67,0.94,15.33,2.36,2
6711,117750.0,36.0,1.4591417477568165,19.5,1.5,22.0,2.45,2
6712,118000.0,37.5,1.5,17.5,7.26,23.0,1.41,2
6713,118250.0,38.75,1.09,15.5,5.55,21.75,2.49,2
6714,118500.0,41.75,1.79,12.25,1.09,18.0,4.64,2
6715,118750.0,38.0,2.55,18.25,2.17,20.0,4.74,2
6716,119000.0,36.0,1.4591417477568165,19.0,1.41,13.67,1.25,2
6717,119250.0,37.0,1.73,17.75,0.43,22.5,0.87,2
6718,119500.0,37.0,3.74,19.0,4.18,22.0,1.41,2
6719,119750.0,38.75,1.92,16.75,3.49,21.0,3.67,2
6720,59873.26277907995,41.25,1.3,8.5,1.12,20.75,0.83,2
6721,250.0,44.0,1.41,12.67,2.36,17.25,2.86,2
6722,500.0,35.25,4.32,14.0,4.55,17.25,3.7,2
6723,750.0,33.0,2.12,17.0,1.41,15.0,4.55,2
6724,1000.0,35.25,5.89,16.25,3.03,14.75,5.63,2
6725,1250.0,34.5,4.39,9.5,1.8,19.25,2.05,2
6726,1500.0,41.5,1.5,12.33,3.77,17.75,2.49,2
6727,1750.0,42.25,0.43,13.67,2.87,16.67,1.89,2
6728,2000.0,35.25,3.77,14.5,4.92,17.25,3.27,2
6729,2250.0,31.0,1.87,20.33,0.94,17.0,1.620690389942681,2
6730,2500.0,33.33,3.68,16.5,4.03,13.67,1.25,2
6731,2750.0,35.75,4.09,14.75,2.49,17.5,4.97,2
6732,3000.0,41.0,1.41,10.0,1.63,21.25,1.09,2
6733,3250.0,42.25,0.43,14.25,2.28,15.25,3.77,2
6734,3500.0,35.75,3.27,15.25,2.17,19.0,2.0,2
6735,3750.0,33.0,1.4591417477568165,17.0,1.0,16.75,2.77,2
6736,4000.0,36.5,2.87,14.25,4.92,13.5,5.02,2
6737,4250.0,32.5,4.15,12.33,5.25,18.25,3.56,2
6738,4500.0,40.67,1.25,13.5,1.5,20.0,2.55,2
6739,4750.0,42.25,0.43,12.75,4.49,16.0,3.0,2
6740,5000.0,34.5,4.5,19.25,1.3,20.25,4.55,2
6741,5250.0,30.75,1.3,19.33,1.7,13.33,1.25,2
6742,5500.0,35.0,3.67,14.5,6.06,13.25,2.17,2
6743,5750.0,39.33,0.47,13.33,3.09,18.5,1.5,2
6744,6000.0,41.33,0.94,12.0,4.06,19.0,1.41,2
6745,6250.0,42.25,0.43,15.25,3.49,18.0,2.55,2
6746,6500.0,33.0,3.0,17.0,3.67,20.0,1.63,2
6747,6750.0,31.67,1.89,17.67,2.05,17.25,3.96,2
6748,7000.0,32.75,3.27,19.25,2.68,15.0,0.82,2
6749,7250.0,34.5,3.2,15.5,4.92,19.0,2.74,2
6750,7500.0,40.33,1.25,14.0,3.74,22.0,1.41,2
6751,7750.0,43.5,1.5,13.75,2.77,14.5,7.37,2
6752,8000.0,35.75,4.55,15.75,2.59,14.75,4.32,2
6753,8250.0,33.5,1.5,19.25,1.48,14.33,2.87,2
6754,8500.0,36.0,3.67,14.67,6.94,15.0,2.16,2
6755,8750.0,34.75,4.55,12.0,2.94,20.25,2.49,2
6756,9000.0,40.5,1.12,14.0,2.12,19.5,1.5,2
6757,9250.0,42.0,1.4591417477568165,12.33,4.92,17.33,1.25,2
6758,9500.0,33.0,2.45,20.33,2.87,17.0,6.36,2
6759,9750.0,33.75,1.3,20.75,0.43,13.25,2.49,2
6760,10000.0,35.25,5.26,14.25,3.49,15.75,2.49,2
6761,10250.0,38.75,1.79,16.0,2.16,16.75,0.83,2
6762,10500.0,40.75,1.3,13.0,6.0,14.75,2.17,2
6763,10750.0,39.0,2.45,18.0,2.16,20.33,3.86,2
6764,11000.0,34.33,3.09,21.0,1.87,10.0,0.82,2
6765,11250.0,36.0,3.67,17.0,2.12,16.0,0.82,2
6766,11500.0,34.75,5.76,14.67,3.09,18.0,1.620690389942681,2
6767,11750.0,40.75,1.09,13.5,1.8,19.5,1.5,2
6768,12000.0,43.5,1.5,15.33,2.49,19.5,1.66,2
6769,12250.0,34.33,6.13,10.5,3.77,16.33,3.4,2
6770,12500.0,33.75,1.3,19.5,1.12,17.33,4.5,2
6771,12750.0,34.0,4.32,14.33,5.19,14.67,4.03,2
6772,13000.0,35.33,2.49,14.67,2.62,16.0,1.58,2
6773,13250.0,41.0,2.16,12.0,4.9,19.25,2.49,2
6774,13500.0,44.0,1.22,16.25,2.38,14.0,5.7,2
6775,13750.0,39.0,2.24,16.5,3.35,19.0,4.42,2
6776,14000.0,35.25,2.86,23.0,1.22,13.0,7.71,2
6777,14250.0,33.75,3.27,18.0,3.67,11.25,3.11,2
6778,14500.0,35.5,3.35,11.0,1.0,19.5,1.5,2
6779,14750.0,40.5,1.5,6.0,3.0,16.5,1.5,2
6780,15000.0,42.8,1.47,13.67,1.89,18.8,2.04,2
6781,15250.0,34.0,5.96,11.0,1.502217960556055,13.5,3.84,2
6782,15500.0,30.67,1.7,16.75,2.59,20.0,0.82,2
6783,15750.0,33.8,5.49,11.0,6.44,16.0,2.74,2
6784,16000.0,38.33,1.7,14.25,3.11,20.33,0.94,2
6785,16250.0,39.33,2.05,9.33,4.92,18.25,2.49,2
6786,16500.0,42.25,0.43,19.5,1.5,17.25,3.77,2
6787,16750.0,33.33,2.05,21.67,2.62,19.25,3.03,2
6788,17000.0,32.75,2.17,24.0,1.502217960556055,11.5,0.87,2
6789,17250.0,35.0,4.53,20.5,1.8,17.75,3.7,2
6790,17500.0,36.75,2.49,12.0,2.24,18.25,1.09,2
6791,17750.0,41.0,1.22,11.5,2.87,19.75,1.09,2
6792,18000.0,41.25,1.3,10.33,4.71,16.5,4.56,2
6793,18250.0,36.0,1.87,19.33,2.36,18.75,3.11,2
6794,18500.0,33.0,1.4591417477568165,17.67,2.62,9.0,5.34,2
6795,18750.0,35.25,4.76,14.0,7.52,18.25,2.17,2
6796,19000.0,37.75,2.77,14.67,5.44,18.67,2.05,2
6797,19250.0,43.25,1.48,11.5,4.5,19.0,1.0,2
6798,19500.0,39.5,3.77,11.0,4.64,13.5,2.29,2
6799,19750.0,33.75,1.3,18.75,1.3,16.5,3.2,2
6800,20000.0,33.0,1.4591417477568165,16.0,1.22,8.67,4.71,2
6801,20250.0,36.25,4.02,14.5,2.5,9.5,5.89,2
6802,20500.0,35.75,3.83,14.0,1.22,17.0,1.0,2
6803,20750.0,40.0,0.82,12.0,3.27,17.25,0.83,2
6804,21000.0,42.5,0.5,10.0,2.12,16.25,3.7,2
6805,21250.0,35.25,4.32,13.0,4.36,20.0,1.22,2
6806,21500.0,32.0,1.73,18.5,1.12,19.75,1.64,2
6807,21750.0,36.0,5.61,14.0,1.87,17.25,1.3,2
6808,22000.0,32.5,4.77,14.25,2.28,21.0,2.24,2
6809,22250.0,42.0,1.87,20.33,2.49,20.5,1.66,2
6810,22500.0,40.5,4.5,16.5,2.06,17.75,4.71,2
6811,22750.0,33.0,2.12,14.75,2.77,18.0,1.41,2
6812,23000.0,33.0,4.12,17.75,5.36,16.75,2.86,2
6813,23250.0,34.5,7.02,14.75,7.15,15.0,8.34,2
6814,23500.0,39.5,1.5,13.0,4.74,20.0,1.22,2
6815,23750.0,43.5,1.5,14.75,4.09,16.5,2.29,2
6816,24000.0,34.75,5.4,17.0,4.24,21.25,2.68,2
6817,24250.0,31.75,1.09,19.0,1.22,14.75,4.55,2
6818,24500.0,33.75,4.44,12.25,6.02,15.75,3.9,2
6819,24750.0,37.0,2.35,12.75,5.54,20.25,2.49,2
6820,25000.0,41.5,1.5,12.0,1.502217960556055,20.67,0.47,2
6821,25250.0,39.75,5.76,9.0,6.48,16.75,5.17,2
6822,25500.0,32.0,1.22,12.75,3.03,17.25,3.9,2
6823,25750.0,29.67,2.05,15.75,0.83,16.33,1.7,2
6824,26000.0,37.33,3.86,10.33,7.04,14.0,4.74,2
6825,26250.0,39.0,1.4591417477568165,14.33,0.94,18.75,1.3,2
6826,26500.0,41.75,1.09,15.33,2.49,19.25,1.3,2
6827,26750.0,40.0,2.74,11.33,3.3,17.0,3.0,2
6828,27000.0,33.5,2.87,17.25,0.83,18.0,2.12,2
6829,27250.0,35.0,5.1,14.0,4.0,16.0,3.54,2
6830,27500.0,37.5,2.69,14.33,3.3,19.25,1.3,2
6831,27750.0,42.75,1.48,9.67,1.7,18.67,1.7,2
6832,28000.0,41.0,4.74,11.75,5.36,13.0,3.81,2
6833,28250.0,33.75,1.3,13.0,6.36,17.5,2.87,2
6834,28500.0,32.25,2.49,15.75,1.48,16.0,1.41,2
6835,28750.0,34.0,6.0,15.67,3.09,19.75,2.17,2
6836,29000.0,40.0,1.73,12.25,1.79,21.25,0.43,2
6837,29250.0,43.75,1.64,12.75,1.92,21.75,1.48,2
6838,29500.0,36.0,4.24,14.25,1.3,15.5,3.28,2
6839,29750.0,33.0,2.12,16.25,1.3,15.0,7.58,2
6840,30000.0,36.25,3.9,13.25,4.44,16.33,2.05,2
6841,30250.0,37.25,3.63,13.67,3.68,18.0,1.41,2
6842,30500.0,42.5,0.87,11.75,5.63,17.75,0.43,2
6843,30750.0,38.75,6.83,14.0,1.41,16.5,4.03,2
6844,31000.0,32.33,0.94,12.67,0.47,15.67,1.7,2
6845,31250.0,30.0,1.63,16.5,1.12,17.67,5.44,2
6846,31500.0,37.33,3.09,11.0,3.27,12.33,8.38,2
6847,31750.0,36.25,3.63,12.25,5.21,18.0,2.12,2
6848,32000.0,41.25,1.09,14.67,2.05,17.5,1.12,2
6849,32250.0,39.25,5.36,7.33,3.09,16.25,3.03,2
6850,32500.0,33.0,2.12,16.5,1.66,18.0,1.87,2
6851,32750.0,34.25,3.42,15.0,2.55,17.0,2.35,2
6852,33000.0,34.0,5.34,12.0,3.67,20.0,1.22,2
6853,33250.0,41.25,1.3,13.33,2.36,17.33,1.7,2
6854,33500.0,41.0,2.55,9.0,1.502217960556055,18.75,2.05,2
6855,33750.0,34.0,2.12,10.67,1.89,17.0,4.97,2
6856,34000.0,34.25,4.6,17.75,0.43,15.75,2.49,2
6857,34250.0,36.67,3.3,12.0,3.54,17.5,1.5,2
6858,34500.0,38.67,0.47,14.33,2.62,16.25,1.09,2
6859,34750.0,39.75,1.3,12.67,3.3,17.5,2.29,2
6860,35000.0,39.5,5.5,12.25,4.44,15.5,3.64,2
6861,35250.0,32.5,2.87,16.25,2.38,17.75,2.17,2
6862,35500.0,34.75,3.03,17.67,2.05,15.0,3.0,2
6863,35750.0,32.0,5.66,16.0,2.0,20.33,0.94,2
6864,36000.0,38.67,0.47,13.67,0.94,19.0,1.41,2
6865,36250.0,42.0,1.4591417477568165,12.25,3.27,20.0,1.41,2
6866,36500.0,34.25,5.17,14.5,1.5,16.0,2.16,2
6867,36750.0,31.0,1.41,17.25,2.86,18.0,1.0,2
6868,37000.0,31.75,4.84,16.33,1.89,17.6,2.06,2
6869,37250.0,38.67,0.47,14.0,1.58,19.0,0.82,2
6870,37500.0,41.5,0.87,11.75,3.9,18.25,1.48,2
6871,37750.0,39.75,2.49,12.25,0.43,16.0,4.42,2
6872,38000.0,35.67,2.05,18.0,2.94,18.75,2.49,2
6873,38250.0,33.75,1.3,18.25,3.11,15.0,3.08,2
6874,38500.0,35.25,3.56,18.0,0.71,18.0,1.87,2
6875,38750.0,39.25,1.64,11.33,2.05,20.25,0.83,2
6876,39000.0,43.5,1.5,11.0,3.27,18.33,1.25,2
6877,39250.0,38.0,2.12,16.75,4.92,17.5,4.39,2
6878,39500.0,35.25,2.49,16.25,3.7,11.5,3.57,2
6879,39750.0,33.0,7.78,11.67,4.03,20.5,0.5,2
6880,40000.0,39.25,1.09,12.4,2.65,19.0,1.9,2
6881,40250.0,41.5,0.87,17.33,0.94,17.67,1.25,2
6882,40500.0,39.5,4.92,14.25,1.92,14.5,7.57,2
6883,40750.0,35.0,1.87,15.75,3.34,14.75,1.48,2
6884,41000.0,32.0,3.74,15.75,1.92,16.67,1.25,2
6885,41250.0,35.75,2.49,15.25,2.59,16.0,2.74,2
6886,41500.0,38.0,1.22,13.5,1.5,18.5,1.5,2
6887,41750.0,40.67,1.25,14.0,1.41,15.75,5.12,2
6888,42000.0,39.0,5.79,13.33,0.94,14.5,2.69,2
6889,42250.0,32.75,2.05,18.25,2.38,15.0,1.87,2
6890,42500.0,31.75,10.47,15.5,2.29,17.25,3.27,2
6891,42750.0,36.75,2.86,15.5,2.5,18.75,1.92,2
6892,43000.0,42.25,1.79,12.5,1.5,19.75,3.27,2
6893,43250.0,39.75,5.76,9.5,4.92,16.75,4.76,2
6894,43500.0,32.25,1.3,17.5,2.6,15.75,3.34,2
6895,43750.0,33.75,3.27,17.25,2.17,13.25,1.64,2
6896,44000.0,34.75,3.49,11.0,1.41,16.75,3.42,2
6897,44250.0,38.67,2.05,13.33,1.89,17.5,1.12,2
6898,44500.0,42.0,0.71,14.0,2.55,18.75,1.92,2
6899,44750.0,35.0,4.74,16.0,3.0,19.0,2.55,2
6900,45000.0,33.0,1.4591417477568165,19.25,1.3,15.75,4.09,2
6901,45250.0,36.25,2.95,15.75,2.77,11.25,3.7,2
6902,45500.0,33.0,2.45,11.5,4.03,17.67,0.47,2
6903,45750.0,40.0,1.22,13.0,1.0,17.0,1.41,2
6904,46000.0,42.25,0.43,11.0,4.18,16.0,1.41,2
6905,46250.0,36.0,4.9,10.5,5.32,18.33,2.05,2
6906,46500.0,31.33,1.25,18.25,0.43,17.67,2.36,2
6907,46750.0,32.33,4.03,17.67,4.03,16.0,3.74,2
6908,47000.0,36.0,4.24,13.0,2.94,15.25,1.92,2
6909,47250.0,39.0,1.4591417477568165,13.67,1.25,16.0,1.58,2
6910,47500.0,40.75,1.48,12.75,2.86,17.5,2.18,2
6911,47750.0,39.0,6.96,9.5,4.92,14.25,3.77,2
6912,48000.0,32.5,0.5,16.5,2.29,17.25,1.3,2
6913,48250.0,33.5,2.6,15.0,2.24,13.5,2.06,2
6914,48500.0,35.5,2.69,12.67,4.71,19.5,0.5,2
6915,48750.0,42.0,0.82,13.0,0.82,22.75,1.09,2
6916,49000.0,43.5,2.6,14.25,1.48,17.5,3.35,2
6917,49250.0,34.75,4.21,19.0,1.41,15.75,3.96,2
6918,49500.0,33.5,1.5,19.33,0.47,16.0,1.41,2
6919,49750.0,30.33,7.85,19.0,3.56,10.67,4.64,2
6920,50000.0,35.75,3.49,15.0,3.56,15.0,3.67,2
6921,50250.0,42.67,1.7,13.0,2.83,21.5,2.29,2
6922,50500.0,40.5,5.02,11.33,1.25,12.33,4.78,2
6923,50750.0,33.0,2.45,14.75,2.77,20.33,2.62,2
6924,51000.0,31.25,1.3,18.5,0.5,19.75,2.68,2
6925,51250.0,38.0,4.97,12.67,4.03,17.0,1.22,2
6926,51500.0,35.0,2.92,14.5,1.12,17.25,2.49,2
6927,51750.0,41.0,1.22,11.0,4.74,19.5,1.5,2
6928,52000.0,42.0,1.4591417477568165,13.0,2.55,13.5,3.84,2
6929,52250.0,35.0,3.94,12.67,1.7,16.75,2.68,2
6930,52500.0,30.75,0.83,16.75,0.43,20.25,3.11,2
6931,52750.0,34.0,5.61,9.75,6.61,13.33,6.65,2
6932,53000.0,36.75,1.3,12.0,3.0,17.25,1.3,2
6933,53250.0,39.25,2.17,15.0,2.55,19.25,2.49,2
6934,53500.0,38.5,6.1,13.67,2.36,12.67,6.18,2
6935,53750.0,32.0,1.73,7.0,0.82,15.0,3.08,2
6936,54000.0,34.75,3.03,16.5,2.69,18.0,2.74,2
6937,54250.0,34.0,5.61,9.25,3.49,18.0,1.63,2
6938,54500.0,37.5,0.5,10.67,1.25,19.67,1.25,2
6939,54750.0,41.2,1.72,14.8,2.48,20.5,1.5,2
6940,55000.0,38.33,5.91,9.67,1.7,18.0,1.41,2
6941,55250.0,32.0,1.22,15.0,1.502217960556055,18.5,1.5,2
6942,55500.0,33.0,5.2,17.0,2.74,16.5,2.96,2
6943,55750.0,35.75,4.49,13.67,1.25,17.0,3.67,2
6944,56000.0,38.5,1.5,15.75,3.56,17.0,3.54,2
6945,56250.0,41.5,1.5,15.0,2.16,16.33,2.36,2
6946,56500.0,35.25,4.44,9.67,5.56,17.0,1.41,2
6947,56750.0,34.25,2.38,16.5,1.5,15.5,2.06,2
6948,57000.0,32.33,7.13,12.5,4.15,13.33,2.49,2
6949,57250.0,38.0,1.22,9.25,2.86,20.75,2.49,2
6950,57500.0,42.25,0.43,11.25,3.9,21.0,1.620690389942681,2
6951,57750.0,42.0,1.4591417477568165,13.33,1.25,14.75,5.36,2
6952,58000.0,36.5,2.29,10.5,5.02,17.0,2.24,2
6953,58250.0,33.75,2.28,18.5,1.5,16.25,1.3,2
6954,58500.0,33.25,5.76,11.5,6.42,19.5,1.5,2
6955,58750.0,37.5,1.12,12.75,3.27,20.0,1.22,2
6956,59000.0,41.5,1.5,11.0,5.24,18.25,1.79,2
6957,59250.0,33.0,5.39,10.67,3.86,16.0,3.74,2
6958,59500.0,33.5,1.5,18.0,1.502217960556055,20.0,1.73,2
6959,59750.0,34.75,5.85,17.5,3.77,14.5,3.84,2
6960,60000.0,33.5,2.5,9.33,3.68,19.67,1.25,2
6961,60250.0,40.0,0.82,7.33,3.3,20.5,0.5,2
6962,60500.0,41.67,0.47,15.5,0.5,18.25,3.63,2
6963,60750.0,38.0,2.12,10.67,3.3,15.25,1.79,2
6964,61000.0,33.67,3.3,16.5,1.66,18.0,1.620690389942681,2
6965,61250.0,36.25,4.82,13.0,3.0,16.0,2.45,2
6966,61500.0,37.0,3.39,13.5,2.69,18.5,1.8,2
6967,61750.0,41.5,2.18,15.33,0.47,19.0,1.620690389942681,2
6968,62000.0,43.33,1.25,9.5,4.5,17.0,3.74,2
6969,62250.0,31.0,1.22,12.75,2.86,18.25,0.43,2
6970,62500.0,31.25,1.3,18.5,0.87,17.25,2.86,2
6971,62750.0,36.5,4.03,14.5,0.5,15.0,3.67,2
6972,63000.0,38.0,0.82,8.5,1.5,20.0,1.73,2
6973,63250.0,42.0,1.4591417477568165,11.33,2.05,22.0,1.0,2
6974,63500.0,39.4,4.18,10.5,4.39,17.67,1.89,2
6975,63750.0,35.0,2.12,10.67,2.36,16.25,6.53,2
6976,64000.0,30.0,1.63,8.33,4.92,14.5,6.65,2
6977,64250.0,34.25,1.79,9.5,4.27,16.0,3.67,2
6978,64500.0,39.25,1.64,12.0,3.08,16.25,3.49,2
6979,64750.0,43.25,1.79,15.0,2.12,12.25,2.86,2
6980,65000.0,35.33,4.78,12.5,2.5,23.0,1.0,2
6981,65250.0,34.0,1.41,15.67,1.7,18.67,2.62,2
6982,65500.0,34.5,5.17,15.0,2.55,13.25,5.02,2
6983,65750.0,38.0,1.22,14.0,2.74,17.5,2.29,2
6984,66000.0,42.33,0.47,12.0,2.0,19.25,1.3,2
6985,66250.0,42.67,1.7,11.25,5.45,19.33,1.25,2
6986,66500.0,32.0,0.82,7.5,3.35,16.75,3.83,2
6987,66750.0,31.75,3.27,14.75,1.48,16.0,2.74,2
6988,67000.0,33.5,4.15,14.75,4.71,14.25,2.17,2
6989,67250.0,40.25,1.09,12.0,0.71,14.0,2.45,2
6990,67500.0,42.0,1.22,10.75,2.38,18.25,2.17,2
6991,67750.0,35.33,4.78,11.0,1.0,20.0,1.620690389942681,2
6992,68000.0,30.5,1.5,13.75,1.09,16.0,2.74,2
6993,68250.0,29.25,4.66,16.0,4.55,12.0,3.27,2
6994,68500.0,36.67,3.3,18.5,2.29,19.33,5.25,2
6995,68750.0,42.75,3.34,12.25,2.77,16.25,2.05,2
6996,69000.0,34.0,3.74,13.33,1.25,16.0,2.0,2
6997,69250.0,33.0,1.4591417477568165,15.0,2.45,15.0,2.45,2
6998,69500.0,35.2,2.23,14.5,2.29,13.2,2.93,2
6999,69750.0,28.33,1.7,15.5,1.66,16.0,2.83,2
7000,70000.0,40.2,1.6,15.67,2.62,16.6,3.01,2
7001,70250.0,43.5,1.5,5.67,3.4,22.0,1.0,2
7002,70500.0,34.67,5.25,11.75,4.97,14.0,1.41,2
7003,70750.0,33.0,1.4591417477568165,15.0,2.45,16.0,4.24,2
7004,71000.0,34.0,7.35,17.67,3.68,19.0,2.55,2
7005,71250.0,36.75,1.3,12.33,1.89,12.67,8.99,2
7006,71500.0,41.25,1.3,10.75,1.79,11.0,5.24,2
7007,71750.0,42.5,0.87,16.5,2.6,11.5,5.12,2
7008,72000.0,36.0,2.24,14.67,2.05,11.33,6.8,2
7009,72250.0,32.33,0.47,21.25,2.38,20.0,0.82,2
7010,72500.0,34.75,6.46,17.67,2.87,20.25,1.48,2
7011,72750.0,38.0,1.22,13.25,3.77,18.5,2.5,2
7012,73000.0,42.67,0.94,15.67,0.94,17.75,4.71,2
7013,73250.0,39.25,4.71,14.5,2.29,15.0,1.87,2
7014,73500.0,33.5,1.5,20.75,1.64,19.0,2.12,2
7015,73750.0,33.25,6.22,15.75,5.26,16.0,2.55,2
7016,74000.0,35.75,2.28,11.0,1.73,19.0,4.06,2
7017,74250.0,41.75,1.79,19.5,1.5,19.25,2.68,2
7018,74500.0,40.25,3.19,14.5,2.29,16.75,0.83,2
7019,74750.0,33.0,2.12,14.25,3.49,21.0,3.08,2
7020,75000.0,32.5,2.18,19.75,2.77,13.75,4.26,2
7021,75250.0,31.0,4.69,10.25,4.92,14.5,6.5,2
7022,75500.0,39.25,1.09,14.5,4.09,15.5,2.6,2
7023,75750.0,38.0,3.67,14.0,2.0,15.5,1.5,2
7024,76000.0,31.75,1.64,16.25,4.26,20.0,3.24,2
7025,76250.0,32.33,3.3,20.25,3.63,15.33,5.25,2
7026,76500.0,30.5,4.33,14.5,2.87,14.75,4.87,2
7027,76750.0,38.75,2.17,13.5,3.2,15.0,2.12,2
7028,77000.0,35.67,4.03,14.0,2.94,16.75,3.27,2
7029,77250.0,34.5,1.5,21.0,2.35,20.75,0.83,2
7030,77500.0,32.25,4.44,16.25,5.31,19.67,1.25,2
7031,77750.0,34.75,3.49,12.25,5.89,18.0,1.620690389942681,2
7032,78000.0,40.0,1.22,16.75,5.97,21.25,1.92,2
7033,78250.0,43.5,1.5,16.0,6.04,20.0,5.1,2
7034,78500.0,34.5,4.5,19.5,2.6,23.5,1.5,2
7035,78750.0,33.0,2.12,21.0,2.45,21.67,1.25,2
7036,79000.0,30.0,3.67,18.25,4.44,23.25,1.92,2
7037,79250.0,39.33,0.47,18.5,3.57,17.0,3.74,2
7038,79500.0,44.0,0.71,15.5,2.96,21.25,1.92,2
7039,79750.0,36.67,2.62,17.0,1.41,17.25,4.97,2
7040,80000.0,34.5,1.5,21.0,3.0,18.0,3.08,2
7041,80250.0,31.25,1.3,17.0,5.61,21.5,2.29,2
7042,80500.0,27.0,9.49,18.0,3.0,19.67,4.78,2
7043,80750.0,42.0,1.41,15.75,1.92,21.25,3.11,2
7044,81000.0,42.75,2.49,18.25,3.63,12.75,2.49,2
7045,81250.0,36.5,2.29,12.5,4.97,18.25,2.17,2
7046,81500.0,35.25,2.17,8.67,4.92,20.67,0.47,2
